,version,ihl,tos,len,id,flags,frag,ttl,proto,chksum,src,dst,options,time,sport,dport,seq,ack,dataofs,reserved,flags,window,chksum,urgptr,options,payload,payload_raw,payload_hex
78,4,5,0,1156,14694,DF,0,64,6,42194,172.28.0.2,172.28.0.1,0,1648867613.0761793,8080,60872,3998467268,3745638141,8,0,PA,501,23730,0,3,1104,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Encoding: gzip\r\nContent-Length: 851\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:53 GMT\r\nConnection: keep-alive\r\n\r\n\x1f\x8b\x08\x00\x00\x00\x00\x00\x00\x03\xdd\x98\xdfo\xda0\x10\xc7\xff\x95)\xcf\xd0\xfc\x04\x02\xaf\x93\xa6M\xda\xc34\xed\xad\xa9""\xe3\\\xc0\xc2\xb1S\xdbae\x15\xff\xfb.\t\x1bNiW)%T\xec\x01a\xc7p\xfe~\xec\xf3\xdd9\x93\xa9?_D\x81\x9b\xc1\xb2Z\xad@\x8dn\x9d\x8c\x18\xe2\x8c\x1e\xdb\xef\x85\xf3Q\n\x03\xc2\x8c\xbf\x82X\x99\xf5\xe2C4\x8f\xc2D%\xa2\xfe<&\xceRf\xbb\xc4Y`K\x1bB7\x9f\x14)@\xe3\x83[|B%\xaf\n\x81\x1d\x7f\x948,\xab\x1b\xfe\x1c\x9b\x9c\t\xc0N0\xa9;\x02\xff\x80\x1d\xfc?p\xa0&q\xf0Y\xa9@\xe3\x9c\xc40)>3a\xda\xf1ji84\xe3ZV\x8aB;mI\xcc\xba\x19w+\xad\\.)\xe1.gK\xb7\xdc\x99\xb5\x14\xe1\xcd\xcc\xcd\x986\xe3\x12\xc5\x91\x15hWSR\xee\\]\x95\xa0\xb4\xa4\x1b07\xe5\xce2\xfa\x1drP \x1a\xeb\xde~?z\x1e#\xf0\x8e\x18\xbe?\x9b\xd8\x1c\xa9\xaa\xc4\xa5(@d\n\xe8\xb6\x0f\x82\x17X\x08\xc14\xecl\x85`y~\x05\x0c\x81\x7fd\xe8\x00$I\xe5y!-dV\xa1\xd0\xa6\xf3\x0f\xbd\x87_\xb3V\xe8\x98\x89\xb22\xe3h<\x8d\xbc0_\xe6\xde\xdc\xcb\xc3S\x1b\xb6\xc2\xe0e\x89\x13\xcb\xdf\xe38\xb0E\xa2\x9f\xa4Tf0\xf8B\x7f\xf9\xd6\x0c\xb8T*p\xd16(B\r\xdb\x82^\x03\xe7}\xd6}jC\x05\'PD\x9bT \x98\xbe>\xb2\x99E6\xf3\xe3\x93\xedB\xb3\xd7\x07\x15\x1f\xa1&\xe1\xec]\x98\xf0lm@\t\xe0\xee\xaf\xe2\xbe7\x88\x9d<\xbc\xce\xe6d2\x85\x07\xa0\x95\x19\xfe4\x1dQX\xd96z\xa0\xd8\t$\x9cw\xf2\xe0\x81#Up_\x81\x1e>!\x1ey\xda\xaf%\xd1\xd0+\x18[\t%\x08;\xe1\x18\'DUt\x9d6;\x7f=D\xa1\x1d\xe7\x9e%\x02u-4\xa1\xedq\x9eg\xc3\x88\x8a\xf3\xf4\xa7""ey\x01\x1c#\x95 \x99t\x9br\x11\xf3\x1f\xc6\xb7\x87>5\xd8\xdc\n\x06Q\xe8?\xad\xc0R\xd4\x81KE7\x83\x03a@sa\x8b\xd6\xb9\x94e\x13\xde\x8c\x02R\xf4r\xb8\xc8b\x8a\xbbLk""2^G\x05\xba\xbd*$\xab\x00\x8a&\xc1sH\xcdL\xc3\xd7\n\xe7\x84\x9a\xfe_g\xc9\x0f\xac\xba\xc7\x0f\xdes\x97\xfe \x95\x9c\x98\\\xaa\xc2%z\'(\x93\xbd\xae8V\xfc\x8e\xe3\xa7\x11\xe2\xad(\x1d\x88\x83\xca\xd6\xc1t\x1f\xb1v\x95\xe6\xcf\xe2\xe9I@\x93\x8d\x85\x014\xd7\t%\xed-<\xb4\xee`\x93\xa8\x13\xb3j\xd5\xb8\x87h\xfa\xcdGa\x08\xe1\xf6\x058\xec\xf8<\x9e\'5|\xe1uFW\x0f-O\x8f\xba\xe5\xe4eX\x9e\x16)\x18\xff\xfa`X\xf9/\x8e:G\x80\x93J`\x01\xc9\x04\xf2\x9c\xe1 \xbc\xbe9\x8a0\xb4c4^\xc3D\xceV.\x12qF\x9b\xb9\xfa\x90Yi\xd0\xef\x80\xbd\xf8\xaa\xe2""\xdb\x95\xb6\xeb\n\xaa\x0f\x93\x95\x05\xe3\x93W`gy\xb5\xd1A@\xa3\xe5\xae\x8fN;\xb9\xcd\xc3\x13\xa1\xed\xd2\xa7D\xa7\x05a\xe7M\x0b\xafK\xbe\xc3\x01#\r\xe1\x7f\xdf\x9c\x06\xb3\xfd\xa8\xc6(\nL\xbc\x7f\x8e0\xdd\xfcP\xe4\xe0\xf6\x87\x8ba\xaa\xe1\xbe^\xf9\xda\xf2\xb1UQ\n\xba6cT\x05\xb5\xed]y\x08\xc6\xa0K)4v\xf6\xce\xfe\xee7\xc4\x93\xc3c\xf8\x15\x00\x00'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d456e636f64696e673a20677a69700d0a436f6e74656e742d4c656e6774683a203835310d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353320474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a1f8b0800000000000003dd98df6fda3010c7ff9529cfd0fc0402af93a64ddac334edada922e35cc0c2b153db616515fffb2e091b4e6957292554ec0161c770fe7eecf3dd3993a93f5f44819bc1b25aad408d6e9d8c18e28c1edbef85f3510a03c28cbf825899f5e243348fc24425a2fe3c26ce5266bbc459604b1b42379f142940e3835b7c4225af0a811d7f94382cab1bfe1c9b9c09c04e30a93b02ff801dfc3f70a02671f059a940e39cc430293e3361daf16a693834e35a568a423b6d49ccba19772bad5c2e29e12e674bb7dc99b514e1cdcccd9836e312c5911568575352ee5c5d95a0b4a41b3037e5ce32fa1d7250201aebde7e3f7a1e23f08e18be3f9bd81ca9aac4a52840640ae8b60f82175808c134ec6c8560797e050c817f64e8002449e579212d6456a1d0a6f30fbd875fb356e89889b232e3683c8dbc305fe6dedccbc3531bb6c2e0658913cbdfe338b045a29fa4546630f8427ff9d60cb8542a70d13628420ddb825e03e77dd67d6a43052750449b542098be3eb2994536f3e393ed42b3d707151fa126e1ec5d98f06c6d4009e0eeafe2be37889d3cbccee664328507a09519fe341d5158d9367aa0d809249c77f2e0812355705f811e3e211e79daaf25d1d02b185b0925083be118274455749d363b7f3d44a11de79e2502752d34a1ed719e67c3888af3f4a7226579011c23952099749b7211f31fc6b7873e35d8dc0a0651e83fadc052d4814b45378303614073618bd6b9946513de8c0252f472b8c8628abb4c6b22325e4705babd2a24ab008a26c17348cd4cc3d70ae7849afe5f67c90facbac70fde7397fe20959c985caac2257a272893bdae3856fc8ee3a711e2ad281d8883cad6c1741fb17695e6cfe2e94940938d850134d70925ed2d3cb4ee6093a813b36ad5b88768facd476108e1f60538ecf83c9e27357ce17546570f2d4f8fbae5e465589e162918fffa6058f92f8e3a4780934a6001c904f29ce120bcbe398a30b463345ec344ce562e1271469bb9fa905969d0ef80bdf8aae222db95b6eb0aaa0f939505e39357606779b5d14140a3e5ae8f4e3bb9cdc313a1edd2a744a70561e74d0baf4bbec301230de17fdf9c06b3fda8c6280a4cbc7f8e30ddfc50e4e0f6878b61aae1be5ef9daf2b155510aba36635405b5ed5d7908c6a04b293476f6cefeee37c493c363f8150000'
79,4,5,0,52,6509,DF,0,64,6,51483,172.28.0.1,172.28.0.2,0,1648867613.0762389,60872,8080,3745638141,3998468372,8,0,A,501,22626,0,3,0,b'',b''
80,4,5,0,663,6510,DF,0,64,6,50871,172.28.0.1,172.28.0.2,0,1648867613.221568,60872,8080,3745638141,3998468372,8,0,PA,501,23237,0,3,611,"b'GET /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnbJ&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'474554202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e624a267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
81,4,5,0,52,14695,DF,0,64,6,43297,172.28.0.2,172.28.0.1,0,1648867613.2215981,8080,60872,3998468372,3745638752,8,0,A,501,22626,0,3,0,b'',b''
82,4,5,0,163,11021,DF,0,64,6,46860,172.28.0.1,172.28.0.2,0,1648867614.323948,32824,8080,4048662226,485047730,8,0,PA,501,22737,0,3,111,b'GET /api/sessions?health HTTP/1.1\r\nHost: example.com\r\nUser-Agent: Go-http-client/1.1\r\nAccept-Encoding: gzip\r\n\r\n',b'474554202f6170692f73657373696f6e733f6865616c746820485454502f312e310d0a486f73743a206578616d706c652e636f6d0d0a557365722d4167656e743a20476f2d687474702d636c69656e742f312e310d0a4163636570742d456e636f64696e673a20677a69700d0a0d0a'
83,4,5,0,60,57066,DF,0,64,6,916,172.28.0.2,172.28.0.3,0,1648867614.325441,51646,6000,3012048933,0,10,0,S,64240,22636,0,5,0,b'',b''
84,4,5,0,60,0,DF,0,64,6,57982,172.28.0.3,172.28.0.2,0,1648867614.325492,6000,51646,536176947,3012048934,10,0,SA,65160,22636,0,5,0,b'',b''
85,4,5,0,52,57067,DF,0,64,6,923,172.28.0.2,172.28.0.3,0,1648867614.325507,51646,6000,3012048934,536176948,8,0,A,502,22628,0,3,0,b'',b''
86,4,5,0,182,57068,DF,0,64,6,792,172.28.0.2,172.28.0.3,0,1648867614.3258367,51646,6000,3012048934,536176948,8,0,PA,502,22758,0,3,130,b'GET /api/sessions?health HTTP/1.1\r\naccept-encoding: gzip\r\nuser-agent: Go-http-client/1.1\r\nhost: example.com\r\nconnection: close\r\n\r\n',b'474554202f6170692f73657373696f6e733f6865616c746820485454502f312e310d0a6163636570742d656e636f64696e673a20677a69700d0a757365722d6167656e743a20476f2d687474702d636c69656e742f312e310d0a686f73743a206578616d706c652e636f6d0d0a636f6e6e656374696f6e3a20636c6f73650d0a0d0a'
87,4,5,0,52,26895,DF,0,64,6,31095,172.28.0.3,172.28.0.2,0,1648867614.3258839,6000,51646,536176948,3012049064,8,0,A,509,22628,0,3,0,b'',b''
88,4,5,0,192,16591,DF,0,64,6,41259,172.28.0.3,172.28.0.2,0,1648867614.3261368,60986,9000,2624033507,2101675362,8,0,PA,501,22768,0,3,140,b'GET /api/sessions?health HTTP/1.1\r\nHost: example.com\r\nUser-Agent: Go-http-client/1.1\r\nAccept-Encoding: gzip\r\nX-Forwarded-For: 172.28.0.2\r\n\r\n',b'474554202f6170692f73657373696f6e733f6865616c746820485454502f312e310d0a486f73743a206578616d706c652e636f6d0d0a557365722d4167656e743a20476f2d687474702d636c69656e742f312e310d0a4163636570742d456e636f64696e673a20677a69700d0a582d466f727761726465642d466f723a203137322e32382e302e320d0a0d0a'
89,4,5,0,52,51212,DF,0,64,6,6778,172.28.0.2,172.28.0.3,0,1648867614.3261652,9000,60986,2101675362,2624033647,8,0,A,501,22628,0,3,0,b'',b''
90,4,5,0,872,51213,DF,0,64,6,5957,172.28.0.2,172.28.0.3,0,1648867614.3287754,9000,60986,2101675362,2624033647,8,0,PA,501,23448,0,3,820,"b'HTTP/1.1 200 OK\r\nServer: TornadoServer/5.1.1\r\nContent-Type: application/json\r\nDate: Sat, 02 Apr 2022 02:46:54 GMT\r\nContent-Security-Policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\nAccess-Control-Allow-Origin: *\r\nEtag: ""31ace0d95e097e911c5b2ceb3a2f29f85aa4c0ce""\r\nContent-Length: 410\r\nSet-Cookie: username-example-com=""""; expires=Fri, 02 Apr 2021 02:46:54 GMT; Path=/\r\n\r\n[{""id"": ""462913d2-dd91-4d62-b54f-b92d6d0c6cbe"", ""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb"", ""type"": ""notebook"", ""kernel"": {""id"": ""e573309a-cce9-4db1-b2e0-6bc86e78c854"", ""name"": ""python3"", ""last_activity"": ""2022-04-02T02:46:50.865389Z"", ""execution_state"": ""busy"", ""connections"": 1}, ""notebook"": {""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb""}}]'",b'485454502f312e3120323030204f4b0d0a5365727665723a20546f726e61646f5365727665722f352e312e310d0a436f6e74656e742d547970653a206170706c69636174696f6e2f6a736f6e0d0a446174653a205361742c2030322041707220323032322030323a34363a353420474d540d0a436f6e74656e742d53656375726974792d506f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a457461673a202233316163653064393565303937653931316335623263656233613266323966383561613463306365220d0a436f6e74656e742d4c656e6774683a203431300d0a5365742d436f6f6b69653a20757365726e616d652d6578616d706c652d636f6d3d22223b20657870697265733d4672692c2030322041707220323032312030323a34363a353420474d543b20506174683d2f0d0a0d0a5b7b226964223a202234363239313364322d646439312d346436322d623534662d623932643664306336636265222c202270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62222c202274797065223a20226e6f7465626f6f6b222c20226b65726e656c223a207b226964223a202265353733333039612d636365392d346462312d623265302d366263383665373863383534222c20226e616d65223a2022707974686f6e33222c20226c6173745f6163746976697479223a2022323032322d30342d30325430323a34363a35302e3836353338395a222c2022657865637574696f6e5f7374617465223a202262757379222c2022636f6e6e656374696f6e73223a20317d2c20226e6f7465626f6f6b223a207b2270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62227d7d5d'
91,4,5,0,52,16592,DF,0,64,6,41398,172.28.0.3,172.28.0.2,0,1648867614.3288078,60986,9000,2624033647,2101676182,8,0,A,501,22628,0,3,0,b'',b''
92,4,5,0,891,26896,DF,0,64,6,30255,172.28.0.3,172.28.0.2,0,1648867614.3313575,6000,51646,536176948,3012049064,8,0,PA,509,23467,0,3,839,"b'HTTP/1.1 200 OK\r\nAccess-Control-Allow-Origin: *\r\nContent-Length: 410\r\nContent-Security-Policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\nContent-Type: application/json\r\nDate: Sat, 02 Apr 2022 02:46:54 GMT\r\nEtag: ""31ace0d95e097e911c5b2ceb3a2f29f85aa4c0ce""\r\nServer: TornadoServer/5.1.1\r\nSet-Cookie: username-example-com=""""; expires=Fri, 02 Apr 2021 02:46:54 GMT; Path=/\r\nConnection: close\r\n\r\n[{""id"": ""462913d2-dd91-4d62-b54f-b92d6d0c6cbe"", ""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb"", ""type"": ""notebook"", ""kernel"": {""id"": ""e573309a-cce9-4db1-b2e0-6bc86e78c854"", ""name"": ""python3"", ""last_activity"": ""2022-04-02T02:46:50.865389Z"", ""execution_state"": ""busy"", ""connections"": 1}, ""notebook"": {""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb""}}]'",b'485454502f312e3120323030204f4b0d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a436f6e74656e742d4c656e6774683a203431300d0a436f6e74656e742d53656375726974792d506f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a436f6e74656e742d547970653a206170706c69636174696f6e2f6a736f6e0d0a446174653a205361742c2030322041707220323032322030323a34363a353420474d540d0a457461673a202233316163653064393565303937653931316335623263656233613266323966383561613463306365220d0a5365727665723a20546f726e61646f5365727665722f352e312e310d0a5365742d436f6f6b69653a20757365726e616d652d6578616d706c652d636f6d3d22223b20657870697265733d4672692c2030322041707220323032312030323a34363a353420474d543b20506174683d2f0d0a436f6e6e656374696f6e3a20636c6f73650d0a0d0a5b7b226964223a202234363239313364322d646439312d346436322d623534662d623932643664306336636265222c202270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62222c202274797065223a20226e6f7465626f6f6b222c20226b65726e656c223a207b226964223a202265353733333039612d636365392d346462312d623265302d366263383665373863383534222c20226e616d65223a2022707974686f6e33222c20226c6173745f6163746976697479223a2022323032322d30342d30325430323a34363a35302e3836353338395a222c2022657865637574696f6e5f7374617465223a202262757379222c2022636f6e6e656374696f6e73223a20317d2c20226e6f7465626f6f6b223a207b2270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62227d7d5d'
93,4,5,0,52,57069,DF,0,64,6,921,172.28.0.2,172.28.0.3,0,1648867614.33138,51646,6000,3012049064,536177787,8,0,A,501,22628,0,3,0,b'',b''
94,4,5,0,52,26897,DF,0,64,6,31093,172.28.0.3,172.28.0.2,0,1648867614.3314555,6000,51646,536177787,3012049064,8,0,FA,509,22628,0,3,0,b'',b''
95,4,5,0,891,32659,DF,0,64,6,24494,172.28.0.2,172.28.0.1,0,1648867614.3328266,8080,32824,485047730,4048662337,8,0,PA,501,23465,0,3,839,"b'HTTP/1.1 200 OK\r\naccess-control-allow-origin: *\r\ncontent-length: 410\r\ncontent-security-policy: frame-ancestors \'self\'; report-uri /api/security/csp-report; default-src \'none\'\r\ncontent-type: application/json\r\ndate: Sat, 02 Apr 2022 02:46:54 GMT\r\netag: ""31ace0d95e097e911c5b2ceb3a2f29f85aa4c0ce""\r\nserver: TornadoServer/5.1.1\r\nset-cookie: username-example-com=""""; expires=Fri, 02 Apr 2021 02:46:54 GMT; Path=/\r\nconnection: close\r\n\r\n[{""id"": ""462913d2-dd91-4d62-b54f-b92d6d0c6cbe"", ""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb"", ""type"": ""notebook"", ""kernel"": {""id"": ""e573309a-cce9-4db1-b2e0-6bc86e78c854"", ""name"": ""python3"", ""last_activity"": ""2022-04-02T02:46:50.865389Z"", ""execution_state"": ""busy"", ""connections"": 1}, ""notebook"": {""path"": ""fileId=1trX7YwfUdLEls4ojwI507McgXnbmTEbT"", ""name"": ""Untitled1.ipynb""}}]'",b'485454502f312e3120323030204f4b0d0a6163636573732d636f6e74726f6c2d616c6c6f772d6f726967696e3a202a0d0a636f6e74656e742d6c656e6774683a203431300d0a636f6e74656e742d73656375726974792d706f6c6963793a206672616d652d616e636573746f7273202773656c66273b207265706f72742d757269202f6170692f73656375726974792f6373702d7265706f72743b2064656661756c742d73726320276e6f6e65270d0a636f6e74656e742d747970653a206170706c69636174696f6e2f6a736f6e0d0a646174653a205361742c2030322041707220323032322030323a34363a353420474d540d0a657461673a202233316163653064393565303937653931316335623263656233613266323966383561613463306365220d0a7365727665723a20546f726e61646f5365727665722f352e312e310d0a7365742d636f6f6b69653a20757365726e616d652d6578616d706c652d636f6d3d22223b20657870697265733d4672692c2030322041707220323032312030323a34363a353420474d543b20506174683d2f0d0a636f6e6e656374696f6e3a20636c6f73650d0a0d0a5b7b226964223a202234363239313364322d646439312d346436322d623534662d623932643664306336636265222c202270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62222c202274797065223a20226e6f7465626f6f6b222c20226b65726e656c223a207b226964223a202265353733333039612d636365392d346462312d623265302d366263383665373863383534222c20226e616d65223a2022707974686f6e33222c20226c6173745f6163746976697479223a2022323032322d30342d30325430323a34363a35302e3836353338395a222c2022657865637574696f6e5f7374617465223a202262757379222c2022636f6e6e656374696f6e73223a20317d2c20226e6f7465626f6f6b223a207b2270617468223a202266696c6549643d317472583759776655644c456c73346f6a77493530374d6367586e626d54456254222c20226e616d65223a2022556e7469746c6564312e6970796e62227d7d5d'
96,4,5,0,52,11022,DF,0,64,6,46970,172.28.0.1,172.28.0.2,0,1648867614.3328507,32824,8080,4048662337,485048569,8,0,A,501,22626,0,3,0,b'',b''
97,4,5,0,52,57070,DF,0,64,6,920,172.28.0.2,172.28.0.3,0,1648867614.3336558,51646,6000,3012049064,536177788,8,0,FA,501,22628,0,3,0,b'',b''
98,4,5,0,52,26898,DF,0,64,6,31092,172.28.0.3,172.28.0.2,0,1648867614.3336985,6000,51646,536177788,3012049065,8,0,A,509,22628,0,3,0,b'',b''
99,4,5,0,52,32660,DF,0,64,6,25332,172.28.0.2,172.28.0.1,0,1648867614.3337522,8080,32824,485048569,4048662337,8,0,FA,501,22626,0,3,0,b'',b''
